ID_COLECCION;SUBP_ID_SUBPARCELA;TIPO_INDIVIDUO;NUMERO_ID;NOMBRE_COMUN;DETERMINACION;OBSERVACION;NUMERO_COLECTOR;COLECTADA;ID_CONGLOMERADO;ID_DIVIPOLA;ID_BRIGADA;ID_VIGENCIA;FAMILIA;GENERO;ESPECIE;ID_TAXONOMIA_FUNCION;COUNT_RELIND;ID_INDIVIDUO
 3707.0; 9598.0;LATIZAL; 12.0;Desconocido;;"Árbol de referencia 3 de Spf 3; Defoliado; igual a individuo 13 (JH 1499)";xx;NO; 1974.0; 173.0; 48.0; 32.0;fabaceae;;;-1; 0.0;
 3710.0; 9599.0;FUSTAL; 15.0;Desconocido;;"Árbol de referencia 1 de Spf 4; Defoliado, igual a individuo 13 (JH 1499)";XX;NO; 1974.0; 173.0; 48.0; 32.0;fabaceae;;;-1; 0.0;
 3712.0; 9599.0;FUSTAL; 17.0;Guamacho;;"Árbol de referencia 3 de Spf 4; Igual a individuo 10 (JH 1503)";XX;NO; 1974.0; 173.0; 48.0; 32.0;cactaceae;pereskia;guachamo;0; 0.0;
 3714.0; 9600.0;LATIZAL; 19.0;Desconocido;;"Árbol de referencia 1 de Spf 5; defoliado, igual a individuo 20 ( JH 1500)";XX;NO; 1974.0; 173.0; 48.0; 32.0;fabaceae;;;-1; 0.0;
 3715.0; 9600.0;LATIZAL; 20.0;Desconocido;;"Árbol de referencia 2 de Spf 5; defoliado.";JH 1500;SI; 1974.0; 173.0; 48.0; 32.0;fabaceae;;;-1; 0.0;
 3716.0; 4501.0;BRIZAL; 1.0;;;Brinzal de 35 cm de alto;SMS 756;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3717.0; 4501.0;BRIZAL; 2.0;;;Brinzal de 31 cm de alto;SMS 757;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3718.0; 4501.0;BRIZAL; 3.0;;;Brinzal de 37 cm de alto;SMS 758;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3719.0; 4501.0;BRIZAL; 4.0;Yarumo;;Olor dulce resina transparente, yarumo de 60 cm;SMS 759;SI; 925.0; 328.0; 12.0; 76.0;cecropiaceae;cecropia;;-1; 0.0;
 3720.0; 4501.0;BRIZAL; 5.0;;;Brinzal de 45 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3721.0; 4501.0;BRIZAL; 6.0;;;Palma con raices zanconas, tiene hojas,  10 pinnas, hoja referencia de 40 cm de largo y 27 cm de ancho;SMS 760;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3722.0; 4501.0;BRIZAL; 7.0;;;Brinzal de 50 cm de alto, olor a ginger, envés de hojas más claro;SMS 761;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3723.0; 4501.0;BRIZAL; 8.0;;;Palma de 3 m de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3724.0; 4501.0;BRIZAL; 9.0;;;Brinzal de 42 cm de alto;SMS 762;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3725.0; 4501.0;BRIZAL; 10.0;Guamo;;Brinzal de 35 cm de alto, olor dulce;SMS 763;SI; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3726.0; 4501.0;BRIZAL; 11.0;;;Brinzal de 40 cm de alto, olor picante;SMS 764;SI; 925.0; 328.0; 12.0; 76.0;piperaceae;;;-1; 0.0;
 3728.0; 4501.0;BRIZAL; 12.0;;;Brinzal de 47 cm de alto;SMS 765;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3729.0; 4501.0;BRIZAL; 13.0;;;Brinzal de 50 cm de alto;SMS;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3730.0; 4501.0;BRIZAL; 14.0;;;Brinzal de 60 cm de alto;SMS 766;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3731.0; 4501.0;BRIZAL; 15.0;;;Brinzal de 76 cm de alto;SMS 767;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3732.0; 4501.0;BRIZAL; 16.0;;;Brinzal de 62 cm de alto;SMS;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3733.0; 4501.0;BRIZAL; 17.0;;;Brinzal de 73 cm de alto, médula blanaca;SMS 768;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3734.0; 4501.0;BRIZAL; 18.0;;;Brinzal de 52 cm de alto;SMS 769;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3735.0; 4501.0;BRIZAL; 19.0;;;Brinzal de 76 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3736.0; 4501.0;BRIZAL; 20.0;;;Madera dura, Brinzal de 60 cm de alto;SMS 770;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3743.0; 4501.0;FUSTAL; 27.0;;;Muerto en pie;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3760.0; 4502.0;BRIZAL; 45.0;;;Brinzal de 37 cm de alto;SMS 782;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3761.0; 4502.0;BRIZAL; 46.0;;;Brinzal de 38 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3762.0; 4502.0;BRIZAL; 47.0;;;Brinzal de 87 cm de alto;SMS 783;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3763.0; 4502.0;BRIZAL; 48.0;;;Palma de 80 cm de alto, 3 hojas, 15 pinnas, 78 de largo, 27 de ancho;SMS 784;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3764.0; 4502.0;BRIZAL; 49.0;;;Brinzal de 64 cm de alto;SMS 785;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3765.0; 4502.0;BRIZAL; 50.0;;;Brinzal de 41 cm de alto;SMS 786;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3766.0; 4502.0;BRIZAL; 51.0;;;Brinzal de 54 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3767.0; 4502.0;BRIZAL; 52.0;;;Brinzal de 32 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3768.0; 4502.0;BRIZAL; 53.0;;;Brinzal de 34 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3769.0; 4502.0;BRIZAL; 54.0;;;Brinzal de 76 cm de alto;SMS 787;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3770.0; 4502.0;BRIZAL; 55.0;;;Brinzal de 97 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3771.0; 4502.0;BRIZAL; 56.0;;;Brinzal de 1.20 cm de alto;SMS 788;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3772.0; 4502.0;BRIZAL; 57.0;;;Brinzal de 70 cm de alto, olor desagradable;SMS 789;SI; 925.0; 328.0; 12.0; 76.0;solaceae;;;-1; 0.0;
 3773.0; 4502.0;BRIZAL; 58.0;;;Brinzal de 60 cm de alto;SMS 790;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3774.0; 4502.0;BRIZAL; 59.0;;;Brinzal de 34 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3775.0; 4502.0;BRIZAL; 60.0;;;Brinzal de 69 cm de alto, palma;SMS 791;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3776.0; 4502.0;BRIZAL; 61.0;;;Brinzal de 58 cm de alto;SMS 792;SI; 925.0; 328.0; 12.0; 76.0;rubiaceae;;;-1; 0.0;
 3777.0; 4502.0;BRIZAL; 62.0;;;Palma de 1.10 de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3778.0; 4502.0;BRIZAL; 63.0;;;Brinzal de 72 cm de alto;SMS 793;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3779.0; 4502.0;BRIZAL; 64.0;;;Brinzal de 83 cm de alto;SMS 794;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3780.0; 4502.0;BRIZAL; 65.0;;;Brinzal de 93 cm de alto;SMS 795;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3781.0; 4502.0;BRIZAL; 66.0;;;Brinzal de 98 cm de alto;SMS;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3782.0; 4502.0;BRIZAL; 67.0;;;Brinzal de 98 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3783.0; 4502.0;BRIZAL; 68.0;;;Brinzal de 40 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3784.0; 4502.0;BRIZAL; 69.0;Caujaro;;Brinzal de 1.07 m de alto;SMS 796;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3785.0; 4502.0;BRIZAL; 70.0;;;Brinzal de 62 cm de alto;SMS 797;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3786.0; 4502.0;BRIZAL; 71.0;;;Brinzal de 94 cm de alto, olor agrdable;SMS 798;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3807.0; 4503.0;BRIZAL; 94.0;Guamo;;40 cm de alto, olor dulzón;SMS 807;SI; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3808.0; 4503.0;BRIZAL; 94.0;Guamo;;40 cm de alto, olor dulzón;SMS 807;SI; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3809.0; 4503.0;BRIZAL; 95.0;;;95 cm de alto;SMS 808;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3810.0; 4503.0;BRIZAL; 96.0;Guamo;;44 cm de alto;;NO; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3811.0; 4503.0;BRIZAL; 97.0;;;45 cm de alto, tallo rojizo, lenticelas;SMS 809;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3812.0; 4503.0;BRIZAL; 98.0;;;54 cm de alto;SMS 810;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3813.0; 4503.0;BRIZAL; 99.0;;;95 cm de alto, látex blanco pegajoso;SMS 811;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3814.0; 4503.0;BRIZAL; 100.0;;;90 cm de alto, hojas pubescentes;SMS 812;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3815.0; 4503.0;BRIZAL; 101.0;Palma;;82 cm de alto, 132 de largo, 54 cm de ancho, 20 pinas, 3 hojas;SMS 813;SI; 925.0; 328.0; 12.0; 76.0;arecaceae;;;-1; 0.0;
 3816.0; 4503.0;BRIZAL; 102.0;;;52 cm de alto;SMS 814;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3817.0; 4503.0;BRIZAL; 103.0;;;43 cm de alto;SMS 815;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3818.0; 4503.0;BRIZAL; 104.0;Guamo;;68 cm de alto;SMS 816;SI; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3819.0; 4503.0;BRIZAL; 105.0;;;50 cm de alto, nerviación amarilla;SMS 817;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3824.0; 4503.0;FUSTAL; 110.0;;;Muerto en pie;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3828.0; 4504.0;FUSTAL GRANDE; 113.0;;;Muerto en pie;;NO; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3713.0; 9599.0;FUSTAL; 18.0;Desconocido;;"Defoliado; igual a individuo 13 (JH 1499)";XX;NO; 1974.0; 173.0; 48.0; 32.0;fabaceae;;;-1; 0.0;
 3843.0; 4505.0;BRIZAL; 128.0;;;Brinzal de 30 cm de alto;SMS 829;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3844.0; 4505.0;BRIZAL; 129.0;;;Brinzal de 70 cm de alto;SMS 830;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3845.0; 4505.0;BRIZAL; 130.0;;;Brinzal de 63 cm de alto;SMS 831;SI; 925.0; 328.0; 12.0; 76.0;;;;-1; 0.0;
 3846.0; 4505.0;LATIZAL; 131.0;Guamo;;Olor dulzón;SMS 832;SI; 925.0; 328.0; 12.0; 76.0;fabaceae;inga;;-1; 0.0;
 3860.0; 4505.0;FUSTAL; 146.0;Yarumo;;;;NO; 925.0; 328.0; 12.0; 76.0;cecropiaceae;;;-1; 0.0;
 3876.0; 8629.0;LATIZAL; 17.0;Achote;;Igual a individuo 16 (JH 1639);XX;NO; 1775.0; 275.0; 40.0; 55.0;bixaceae;bixa;orella;0; 0.0;
 3882.0; 8629.0;LATIZAL; 23.0;Achote;;Igual a individuo 16 (JH 1639);XX;NO; 1775.0; 275.0; 40.0; 55.0;bixaceae;bixa;orella;0; 0.0;
 3885.0; 4656.0;BRIZAL; 1.0;NN;;Subfrútice de 0,60 m de altura. Tallo y pecíolos color verde con rojo. Muestra infértil.;MAS3833;SI; 958.0; 541.0; 3.0; 10.0;melastomataceae;;;-1; 0.0;
 3886.0; 4656.0;BRIZAL; 2.0;NN;;Igual a B1. MAS3833.;;NO; 958.0; 541.0; 3.0; 10.0;melastomataceae;;;-1; 0.0;
 3887.0; 4656.0;BRIZAL; 3.0;NN;;Subfrútice de 0,72 m de altura. Tallo y pecíolos ferrugíneos. Presenta exudado amarillento que se oxida a rojo. Muestra infértil.;MAS3834;SI; 958.0; 541.0; 3.0; 10.0;hypericaceae;vismia;;-1; 0.0;
 3888.0; 4656.0;BRIZAL; 4.0;NN;;Subfrútice de 1,30 m de altura. Abundante vellosidad en tallos, pecíolos y hojas. Muestra infértil.;MAS3835;SI; 958.0; 541.0; 3.0; 10.0;melastomataceae;;;-1; 0.0;
 3889.0; 4656.0;BRIZAL; 5.0;NN;;Subfrútice de 0,63 m de altura. Tallos y pecíolos con vellosidad, las hojas jóvenes presentan coloración rojiza en el ápice. Muestra infértil.;MAS3836;SI; 958.0; 541.0; 3.0; 10.0;melastomataceae;;;-1; 0.0;
 3894.0; 4656.0;FUSTAL; 10.0;NN;;Muerto en pie.;;NO; 958.0; 541.0; 3.0; 10.0;;;;-1; 0.0;
 3897.0; 4657.0;BRIZAL; 12.0;NN;;Subfrútice de 0,80 m de altura. Tallos y pecíolos farinosos. Muestra infértil.;MAS3842;SI; 958.0; 541.0; 3.0; 10.0;ietermida;;;-1; 0.0;
 3898.0; 4657.0;BRIZAL; 13.0;NN;;Subfrútice de 1,21 m de altura. Tallo y pecíolos farinosos. Hojas pubescentes por haz y envés. Inflorescencia axilar color verde. Muestra fértil.;MAS3843;SI; 958.0; 541.0; 3.0; 10.0;euphorbiaceae;;;-1; 0.0;
 3899.0; 4657.0;BRIZAL; 14.0;NN;;Igual a B12. MAS3842.;;NO; 958.0; 541.0; 3.0; 10.0;ietermida;;;-1; 0.0;
 3900.0; 4657.0;BRIZAL; 15.0;Café;;Subfrútice de 1,14 m de altura. Hojas lustrosas por el haz. Muestra infértil.;MAS3844;SI; 958.0; 541.0; 3.0; 10.0;rubiaceae;;;-1; 0.0;
 3901.0; 4657.0;BRIZAL; 16.0;NN;;Igual a B12. MAS3842.;;NO; 958.0; 541.0; 3.0; 10.0;ietermida;;;-1; 0.0;
 3904.0; 4657.0;FUSTAL; 19.0;NN;;Igual a L17. MAS3845.;;NO; 958.0; 541.0; 3.0; 10.0;ietermida;;;-1; 0.0;
 3905.0; 4657.0;LATIZAL; 19.0;NN;;Igual a L17. MAS3845.;;NO; 958.0; 541.0; 3.0; 10.0;ietermida;;;-1; 0.0;
 3914.0; 4658.0;BRIZAL; 28.0;NN;;Igual a B3. MAS3834.;;NO; 958.0; 541.0; 3.0; 10.0;hypericaceae;vismia;;-1; 0.0;
 3915.0; 4658.0;FUSTAL; 35.0;NN;;Muerto en pie.;;NO; 958.0; 541.0; 3.0; 10.0;;;;-1; 0.0;
 3917.0; 4658.0;BRIZAL; 30.0;NN;;Igual a B29. MAS3847.;;NO; 958.0; 541.0; 3.0; 10.0;piperaceae;;;-1; 0.0;
 3918.0; 4658.0;BRIZAL; 31.0;NN;;Igual a B29. MAS3847.;;NO; 958.0; 541.0; 3.0; 10.0;piperaceae;;;-1; 0.0;
 3919.0; 4658.0;BRIZAL; 29.0;NN;;Subfrútice de 0,43 m de altura. Tallo de color rojizo. Muestra infértil.;MAS3847;SI; 958.0; 541.0; 3.0; 10.0;piperaceae;;;-1; 0.0;
 3926.0; 4659.0;FUSTAL; 36.0;NN;;Arbolito de 5 m de altura. Hojas lustrosas por el haz, venas principales marcadas de color blanco por haz y envés. Inflorescencias axilares, botones florales color blanco. Presenta olor agradable. Muestra fértil.;MAS3849;SI; 958.0; 541.0; 3.0; 10.0;lauraceae;;;-1; 0.0;
 3927.0; 4659.0;LATIZAL; 36.0;NN;;Arbolito de 5 m de altura. Hojas lustrosas por el haz, venas principales marcadas de color blanco por haz y envés. Inflorescencias axilares, botones florales color blanco. Presenta olor agradable. Muestra fértil.;MAS3849;SI; 958.0; 541.0; 3.0; 10.0;lauraceae;;;-1; 0.0;
 3931.0; 4660.0;BRIZAL; 43.0;NN;;Igual a B3. MAS3834.;;NO; 958.0; 541.0; 3.0; 10.0;hypericaceae;vismia;;-1; 0.0;
 3932.0; 4660.0;BRIZAL; 44.0;NN;;Igual a B3. MAS3834.;;NO; 958.0; 541.0; 3.0; 10.0;hypericaceae;vismia;;-1; 0.0;
 3933.0; 4286.0;BRIZAL; 14.0;;;Brinzal de 62 cm de alto;NG 315;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3934.0; 4286.0;BRIZAL; 15.0;;;Brinzal de 55 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3935.0; 4286.0;BRIZAL; 17.0;;;Brinzal de 30 cm de alto;NG 316;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3936.0; 4286.0;BRIZAL; 18.0;Moriche;;Brinzal de 40 cm de alto;NG 317;SI; 881.0; 328.0; 70.0; 25.0;arecaceae;mauritia;flexuosa;0; 0.0;
 3937.0; 4286.0;BRIZAL; 19.0;;;Brinzal de 65 cm de alto;NG 318;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3938.0; 4286.0;BRIZAL; 20.0;Gualannday;;Brinzal de 1.34 cm de alto;NG 319;SI; 881.0; 328.0; 70.0; 25.0;bignoniaceae;jacaraa;;-1; 0.0;
 3939.0; 4286.0;BRIZAL; 21.0;;;Brinzal de 1.45 cm de alto;NG 320;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3940.0; 4286.0;BRIZAL; 22.0;;;Brinzal de 40 cm de alto;NG 321;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3941.0; 4286.0;BRIZAL; 23.0;;;Brinzal de 34 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3942.0; 4286.0;BRIZAL; 24.0;;;Brinzal de 1.22 de alto, olor desagradable;NG 322;SI; 881.0; 328.0; 70.0; 25.0;solaceae;;;-1; 0.0;
 3943.0; 4286.0;BRIZAL; 25.0;;;Brinzal de 40 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3944.0; 4286.0;BRIZAL; 26.0;Gualanday;;Brinzal de 1,10 m de alto;;NO; 881.0; 328.0; 70.0; 25.0;bignoniaceae;jacaraa;;-1; 0.0;
 3945.0; 4286.0;BRIZAL; 27.0;;;Brinzal de 33 cm de alto;NG 323;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3946.0; 4286.0;BRIZAL; 28.0;Guamo;;Brinzal de 42 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;fabaceae;inga;;-1; 0.0;
 3948.0; 4286.0;BRIZAL; 16.0;;;Brinzal de 70 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3949.0; 4286.0;BRIZAL; 1.0;;;Brinzal de 40 cm de alto;NG 306;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3950.0; 4286.0;UNDEF; 1.0;Moriche;;"13 hojas, hoja de referencia 102 cm de largo; 100 cm ancho; 23 pinas.SPF5";NG 330;SI; 881.0; 328.0; 70.0; 25.0;arecaceae;mauritia;flexuosa;0; 0.0;
 3951.0; 4286.0;UNDEF; 1.0;Chaparro;;Textura áspera en las hojas, madera rojiza, indicios de quema natural. SPF4;NG 329;SI; 881.0; 328.0; 70.0; 25.0;dilleniaceae;curatella;america;0; 0.0;
 3952.0; 4286.0;UNDEF; 2.0;Chaparro;;SPF4;;NO; 881.0; 328.0; 70.0; 25.0;dilleniaceae;curatella;america;0; 0.0;
 3953.0; 4286.0;BRIZAL; 2.0;;;Brinzal de 59 cm de alto, olor desagradable;NG 307;SI; 881.0; 328.0; 70.0; 25.0;solaceae;;;-1; 0.0;
 3954.0; 4286.0;UNDEF; 2.0;Salado;;SPF5;NG 331;SI; 881.0; 328.0; 70.0; 25.0;vochysiaceae;vochysia;;-1; 0.0;
 3955.0; 4286.0;UNDEF; 3.0;Chaparro;;SPF4;;NO; 881.0; 328.0; 70.0; 25.0;dilleniaceae;curatella;america;0; 0.0;
 3956.0; 4286.0;UNDEF; 3.0;Chaparro;;SPF5;NG 332;SI; 881.0; 328.0; 70.0; 25.0;dilleniaceae;curatella;america;0; 0.0;
 3957.0; 4286.0;BRIZAL; 3.0;;;Brinzal de 52 cm de alto, frutos drupa amarillos, médula blanca;NG 308;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3958.0; 4286.0;BRIZAL; 4.0;;;Brinzal de 40 cm de alto, pubescencia en hojas y tallo;NG 309;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3959.0; 4286.0;BRIZAL; 5.0;Pata e vaca;;Brinzal de 37 cm de alto;NG 310;SI; 881.0; 328.0; 70.0; 25.0;fabaceae;bauhinia;;-1; 0.0;
 3960.0; 4286.0;BRIZAL; 6.0;;;Brinzal de 46 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3961.0; 4286.0;BRIZAL; 7.0;Pata e vaca;;Brinzal de 32 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;fabaceae;bauhinia;;-1; 0.0;
 3962.0; 4286.0;BRIZAL; 8.0;;;Brinzal de 44 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3963.0; 4286.0;BRIZAL; 9.0;;;Brinzal de 1.17 cm de alto;NG 311;SI; 881.0; 328.0; 70.0; 25.0;rubiaceae;;;-1; 0.0;
 3964.0; 4286.0;BRIZAL; 10.0;;;Brinzal de 43 cm de alto;NG 312;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3965.0; 4286.0;BRIZAL; 11.0;;;Brinzal de 30 cm de alto;NG 313;SI; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3966.0; 4286.0;BRIZAL; 12.0;;;Brinzal de 48 cm de alto;;NO; 881.0; 328.0; 70.0; 25.0;;;;-1; 0.0;
 3967.0; 4286.0;BRIZAL; 13.0;Guamo;;Brinzal de 38 cm de alto;NG 314;SI; 881.0; 328.0; 70.0; 25.0;fabaceae;inga;;-1; 0.0;
 3979.0; 8766.0;BRIZAL; 1.0;Uvero-Maicocho;;Sin observaciones;JH 1686;SI; 1804.0; 437.0; 30.0; 58.0;polygoceae;coccoloba;;-1; 0.0;
 3980.0; 8766.0;FUSTAL; 4.0;Pimiento;;Sin observaciones;JH 1689;SI; 1804.0; 437.0; 30.0; 58.0;euphorbiaceae;phyllanthus;;-1; 0.0;
 3981.0; 8766.0;FUSTAL; 5.0;Volador;;Árbol de referencia 3 Spf 1;JH 1690;SI; 1804.0; 437.0; 30.0; 58.0;polygoceae;;;-1; 0.0;
 3982.0; 8766.0;FUSTAL; 6.0;Pintacanillo-Payandé;;Igual a individuo 2 (JH 1685);XX;NO; 1804.0; 437.0; 30.0; 58.0;fabaceae;pithecellobium;lanceolatum;0; 0.0;
 3984.0; 8767.0;BRIZAL; 7.0;Roble;;Sin observaciones;JH 1684;SI; 1804.0; 437.0; 30.0; 58.0;bignoniaceae;tabebuia;;-1; 0.0;
 3986.0; 8767.0;FUSTAL; 9.0;Volador;;Árbol de referencia 2 de Spf 2;JH 1688;SI; 1804.0; 437.0; 30.0; 58.0;polygoceae;;;-1; 0.0;
 3988.0; 8767.0;FUSTAL GRANDE; 11.0;Volador;;Igual a individuo 9 (JH 1688);XX;NO; 1804.0; 437.0; 30.0; 58.0;polygoceae;;;-1; 0.0;
 3989.0; 8767.0;FUSTAL; 12.0;Volador;;Sin observaciones;JH 1682;SI; 1804.0; 437.0; 30.0; 58.0;polygoceae;;;-1; 0.0;
 3990.0; 8767.0;BRIZAL; 2.0;Pintacanillo-Payandé;;Sin observaciones;JH 1685;SI; 1804.0; 437.0; 30.0; 58.0;fabaceae;pithecellobium;lanceolatum;0; 0.0;
 3994.0; 8770.0;BRIZAL; 16.0;Volador;;Sin observaciones;xx;NO; 1804.0; 437.0; 30.0; 58.0;polygoceae;;;-1; 0.0;
 3995.0; 8770.0;BRIZAL; 17.0;Pintacanillo-Payandé;;Sin observaciones;JH 1697;SI; 1804.0; 437.0; 30.0; 58.0;fabaceae;pithecellobium;lanceolatum;0; 0.0;
 3996.0; 8770.0;FUSTAL; 18.0;Pimiento;;SIN OBSERVACIONES;JH 1694;SI; 1804.0; 437.0; 30.0; 58.0;euphorbiaceae;phyllantus;;-1; 0.0;
 3997.0; 8770.0;FUSTAL; 19.0;Uvero-Maicocho;;Árbol de referencia 1 de Spf 5;JH 1691;SI; 1804.0; 437.0; 30.0; 58.0;polygoceae;coccoloba;;-1; 0.0;
 4001.0; 4701.0;UNDEF; 1.0;Moriche;;;;NO; 969.0; 110.0; 43.0; 81.0;arecaceae;mauritia;flexuosa;0; 0.0;
 4002.0; 4701.0;UNDEF; 1.0;Annonaceae;;Desprende en tiras, agradable olor;SMS 848;SI; 969.0; 110.0; 43.0; 81.0;aoceae;xylopia;aromatica;0; 0.0;
 4003.0; 4701.0;UNDEF; 1.0;;;Hojas coriacea;SMS 849;SI; 969.0; 110.0; 43.0; 81.0;melastomataceae;;;-1; 0.0;
 4004.0; 4701.0;BRIZAL; 1.0;;;Brinzal de 30 cm de alto;SMS 842;SI; 969.0; 110.0; 43.0; 81.0;;;;-1; 0.0;
 4005.0; 4701.0;UNDEF; 2.0;Chaparro;;Tallo escamoso;SMS 850;SI; 969.0; 110.0; 43.0; 81.0;dilleniaceae;curatella;america;0; 0.0;
 4006.0; 4701.0;BRIZAL; 2.0;;;Brinzal de 30 cm de alto;SMS 843;SI; 969.0; 110.0; 43.0; 81.0;melastomataceae;;;-1; 0.0;
 4007.0; 4701.0;BRIZAL; 3.0;;;Brinzal de 70 cm de alto;;NO; 969.0; 110.0; 43.0; 81.0;melastomataceae;;;-1; 0.0;
 4008.0; 4701.0;UNDEF; 3.0;Chaparro;;;;NO; 969.0; 110.0; 43.0; 81.0;dilleniaceae;curatella;america;0; 0.0;
