ID_INDIVIDUOS_PAPE;PAPE_ID_PARCELA;DISTANCIA;BASE;FUSTE;TOTAL;XM;YM;TIPO_FUSTE;DANOS;DAP1;DAP2;POM;FORMA_FUSTE;CUADRANTE;SUB_CUADRANTE;ID_DIVIPOLA;ID_BRIGADA;ID_VIGENCIA;NOMBRE_COMUN
 4320.0; 4.0;;; 3.0; 6.0999999; 3.27999997; 0.23;ARBOL;AUSENCIA DE DAÑO; 14.1000004;; 1.29999995;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;Bolinillo
 4321.0; 4.0;;; 2.0; 9.19999981; 4.3499999; 0.52999997;ARBOL;AUSENCIA DE DAÑO; 10.6000004;; 1.29999995;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;Noanamo botero
 4322.0; 4.0;;; 6.4000001; 10.3999996; 6.9000001; 0.15000001;ARBOL;AUSENCIA DE DAÑO; 11.5;; 2.58999991;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;Manteco
 4323.0; 4.0;;; 7.69999981; 11.5; 8.96000004; 0.43000001;ARBOL;AUSENCIA DE DAÑO; 14.3999996;; 1.29999995;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;NN
 4324.0; 4.0;;; 6.80000019; 9.10000038; 1.96000004; 1.45000005;ARBOL;AUSENCIA DE DAÑO; 10.5;; 1.29999995;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;NN
 4325.0; 4.0;;; 8.0; 11.0; 4.63000011; 2.24000001;ARBOL;AUSENCIA DE DAÑO; 12.3999996;; 1.29999995;CILINDRICO; 1;B1; 336.0; 71.0; 84.0;Jigua
 4166.0; 3.0;;; 14.0; 16.0; 9.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 30.7000008;; 1.39999998;CILINDRICO; 3;F9; 528.0; 43.0; 19.0;--
 4167.0; 3.0;;; 12.0; 14.0; 7.0; 4.69999981;ARBOL;AUSENCIA DE DAÑO; 11.1999998;; 1.29999995;CILINDRICO; 3;F9; 528.0; 43.0; 19.0;--
 4168.0; 3.0;;; 10.0; 14.0; 0.37; 8.0;ARBOL;AUSENCIA DE DAÑO; 12.1000004;; 1.29999995;CILINDRICO; 3;F9; 528.0; 43.0; 19.0;--
 4169.0; 3.0;;; 6.0; 8.0; 7.0; 10.0;HELECHO;AUSENCIA DE DAÑO; 10.3000002;; 1.29999995;CILINDRICO; 3;F9; 528.0; 43.0; 19.0;--
 4170.0; 3.0;;;; 5.0; 8.0; 1.0;HELECHO;AUSENCIA DE DAÑO; 11.1999998;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;--
 4171.0; 3.0;;; 15.0; 22.0; 9.0; 7.19999981;ARBOL;AUSENCIA DE DAÑO; 51.0999985;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;Roble
 4172.0; 3.0;;; 9.0; 12.0; 8.19999981; 7.0;ARBOL;AUSENCIA DE DAÑO; 12.1000004;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;--
 4173.0; 3.0;;;; 16.0; 3.0; 7.80000019;ARBOL;QUEBRADO; 11.6000004;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;--
 4174.0; 3.0;;;; 6.0; 7.0; 7.80000019;ARBOL;QUEBRADO; 28.6000004;; 1.39999998;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;--
 4175.0; 3.0;;; 6.0; 12.0; 8.0; 8.0;ARBOL;QUEBRADO; 21.3999996;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;--
 4176.0; 3.0;;; 17.0; 19.0; 9.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 32.5999985;; 1.29999995;CILINDRICO; 4;E9; 528.0; 43.0; 19.0;Roble
 4177.0; 3.0;;; 14.0; 15.0; 5.0; 1.10000002;ARBOL;AUSENCIA DE DAÑO; 33.5;; 1.29999995;FUSTE ACANALADO; 4;D9; 528.0; 43.0; 19.0;--
 4178.0; 3.0;;; 6.0; 15.0; 4.80000019; 1.10000002;ARBOL;AUSENCIA DE DAÑO; 35.2999992;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4179.0; 3.0;;; 6.0; 12.0; 1.10000002; 4.0;ARBOL;AUSENCIA DE DAÑO; 12.3000002;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4180.0; 3.0;;; 10.0; 15.0; 2.5; 4.0;ARBOL;AUSENCIA DE DAÑO; 36.0;; 1.39999998;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4181.0; 3.0;;; 18.0; 42.9000015; 8.19999981; 8.0;ARBOL;AUSENCIA DE DAÑO; 42.9000015;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;Laurel tuno
 4182.0; 3.0;;; 14.0; 16.0; 4.19999981; 8.30000019;ARBOL;AUSENCIA DE DAÑO; 13.0;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4183.0; 3.0;;; 13.0; 15.0; 4.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 16.7999992;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;Colorado
 4184.0; 3.0;;; 6.0; 10.0; 3.0; 10.0;ARBOL;AUSENCIA DE DAÑO; 11.1000004;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4185.0; 3.0;;; 13.0; 15.0; 3.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 15.8000002;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4186.0; 3.0;;; 12.0; 15.0; 0.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 18.7999992;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;Colorado
 4187.0; 3.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 528.0; 43.0; 19.0;
 4188.0; 3.0;;; 8.0; 14.0; 0.38; 1.39999998;ARBOL;AUSENCIA DE DAÑO; 19.2999992;; 1.89999998;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4189.0; 3.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 528.0; 43.0; 19.0;
 4190.0; 3.0;;; 2.0; 17.0; 3.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 18.7999992;; 1.39999998;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4191.0; 3.0;;; 14.0; 18.0; 4.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 22.8999996;; 1.39999998;CILINDRICO; 4;-1; 528.0; 43.0; 19.0;Caimo
 4192.0; 3.0;;; 14.0; 18.0; 4.19999981; 4.30000019;ARBOL;AUSENCIA DE DAÑO; 33.2000008;; 1.29999995;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4193.0; 3.0;;; 10.0; 14.0; 10.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 20.2000008;; 1.29999995;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4194.0; 3.0;;; 6.0; 14.0; 8.69999981; 5.19999981;ARBOL;AUSENCIA DE DAÑO;;; 1.5;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4195.0; 3.0;;; 14.0; 18.0; 2.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 17.8999996;; 1.29999995;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4196.0; 3.0;;;; 10.0; 2.0; 7.0;ARBOL;QUEBRADO; 34.0999985;; 1.29999995;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4197.0; 3.0;;; 4.0; 6.0; 2.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 10.3000002;; 1.29999995;CILINDRICO; 4;C9; 528.0; 43.0; 19.0;--
 4198.0; 3.0;;; 7.0; 7.0; 3.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 10.3000002;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;--
 4199.0; 3.0;;; 14.0; 18.0; 8.69999981; 8.80000019;ARBOL;AUSENCIA DE DAÑO; 39.2000008;; 1.29999995;CILINDRICO; 4;D9; 528.0; 43.0; 19.0;Roble
 4200.0; 3.0;;; 10.0; 17.0; 1.5; 1.0;ARBOL;AUSENCIA DE DAÑO; 28.7999992;; 1.5;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4201.0; 3.0;;; 13.0; 17.0; 8.5; 2.0;ARBOL;AUSENCIA DE DAÑO; 27.0;; 1.5;FUSTE ACANALADO; 4;B9; 528.0; 43.0; 19.0;Caimo
 4202.0; 3.0;;; 10.0; 17.0; 9.0; 2.0;ARBOL;DAÑO BIOLOGICO; 19.3999996;; 1.5;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4203.0; 3.0;;; 9.0; 13.0; 8.39999962; 2.0;ARBOL;AUSENCIA DE DAÑO; 12.8999996;; 1.29999995;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4204.0; 3.0;;; 17.0; 19.0; 5.0; 7.0;ARBOL;DAÑO MECANICO; 26.8999996;; 1.29999995;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4205.0; 3.0;;; 10.0; 17.0; 5.0; 6.0;ARBOL;AUSENCIA DE DAÑO; 10.1000004;; 1.29999995;RAICES TABLARES, CONTRAFUERTES BAMBAS, RAICES FULCREAS; 4;B9; 528.0; 43.0; 19.0;--
 4206.0; 3.0;;; 3.0; 17.0; 5.0; 5.0;ARBOL;DAÑO BIOLOGICO; 13.6000004;; 1.29999995;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4207.0; 3.0;;; 5.69999981; 10.0; 1.20000005; 8.0;ARBOL;AUSENCIA DE DAÑO; 11.5;; 1.39999998;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4208.0; 3.0;;; 9.0; 14.0; 0.5; 3.20000005;ARBOL;AUSENCIA DE DAÑO; 21.2999992;; 1.29999995;IRREGULAR; 4;B9; 528.0; 43.0; 19.0;--
 4209.0; 3.0;;;; 6.0; 8.0; 9.5;ARBOL;QUEBRADO; 15.6999998;; 1.29999995;CILINDRICO; 4;B9; 528.0; 43.0; 19.0;--
 4210.0; 3.0;;; 1.5; 7.0; 8.0; 0.5;ARBOL;DAÑO BIOLOGICO; 11.8000002;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4211.0; 3.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 528.0; 43.0; 19.0;
 4212.0; 3.0;;; 4.19999981; 7.5; 8.0; 2.5;ARBOL;AUSENCIA DE DAÑO; 10.1000004;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4213.0; 3.0;;; 5.0; 8.0; 8.0; 2.5999999;ARBOL;QUEBRADO; 14.6000004;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4214.0; 3.0;;; 10.0; 13.0; 8.0; 3.5;ARBOL;AUSENCIA DE DAÑO; 10.0;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4215.0; 3.0;;; 11.0; 14.0; 8.0; 3.70000005;ARBOL;AUSENCIA DE DAÑO; 25.6000004;; 1.60000002;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4216.0; 3.0;;; 13.0; 15.0; 10.0; 6.0;ARBOL;AUSENCIA DE DAÑO; 38.7000008;; 1.29999995;FUSTE ACANALADO; 4;A9; 528.0; 43.0; 19.0;--
 4217.0; 3.0;;; 5.0; 10.0; 7.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 11.1999998;; 1.39999998;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;Caimo
 4218.0; 3.0;;; 6.0; 10.0; 6.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 11.1999998;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4219.0; 3.0;;; 2.0; 14.0; 5.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 12.1999998;; 1.29999995;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4220.0; 3.0;;; 6.0; 14.0; 4.0; 8.30000019;ARBOL;AUSENCIA DE DAÑO; 21.2000008;; 1.29999995;IRREGULAR; 4;A9; 528.0; 43.0; 19.0;--
 4221.0; 3.0;;; 18.0; 20.0; 3.5; 7.0;ARBOL;AUSENCIA DE DAÑO; 26.7999992;; 1.39999998;CILINDRICO; 4;A9; 528.0; 43.0; 19.0;--
 4222.0; 3.0;;; 1.79999995; 7.0; 0.0; 0.40000001;ARBOL;AUSENCIA DE DAÑO; 11.1000004;; 1.29999995;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4223.0; 3.0;;; 5.0; 10.0; 7.5; 1.0;ARBOL;AUSENCIA DE DAÑO; 18.3999996;; 1.29999995;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4224.0; 3.0;;; 7.0; 8.0; 8.89999962; 8.30000019;ARBOL;DAÑO BIOLOGICO; 12.3999996;; 1.29999995;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4225.0; 3.0;;; 3.5; 9.0; 4.80000019; 2.5999999;ARBOL;QUEBRADO; 17.3999996;; 1.29999995;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4226.0; 3.0;;; 3.0; 7.0; 4.5; 5.5;ARBOL;AUSENCIA DE DAÑO; 11.6000004;; 1.39999998;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4227.0; 3.0;;; 7.0; 10.0; 0.25; 3.0;ARBOL;AUSENCIA DE DAÑO; 12.6000004;; 1.5;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4228.0; 3.0;;; 9.0; 12.0; 0.0; 4.0;ARBOL;AUSENCIA DE DAÑO; 12.0;; 1.5;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4229.0; 3.0;;; 12.0; 15.0; 4.0; 3.79999995;ARBOL;AUSENCIA DE DAÑO; 28.0;; 1.5;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4230.0; 3.0;;; 12.0; 15.0; 5.0; 7.0;ARBOL;AUSENCIA DE DAÑO; 20.6000004;; 1.29999995;CILINDRICO; 4;A10; 528.0; 43.0; 19.0;--
 4231.0; 3.0;;; 1.5; 14.0; 2.0; 1.0;ARBOL;AUSENCIA DE DAÑO; 29.2000008;; 1.39999998;FUSTE ACANALADO; 4;B10; 528.0; 43.0; 19.0;--
 4232.0; 3.0;;; 8.0; 12.0; 2.5; 1.5;ARBOL;AUSENCIA DE DAÑO; 14.6000004;; 1.79999995;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;--
 4233.0; 3.0;;; 10.0; 14.0; 0.0; 4.0;ARBOL;AUSENCIA DE DAÑO; 18.0;; 1.29999995;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;Colorado
 4234.0; 3.0;;;;; 4.0; 3.79999995;ARBOL;UNFIL;;;;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;Colorado
 4235.0; 3.0;;;; 2.0; 4.0; 3.79999995;ARBOL;QUEBRADO; 27.7999992;; 1.70000005;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;Colorado
 4236.0; 3.0;;; 8.0; 12.0; 4.0; 3.79999995;ARBOL;AUSENCIA DE DAÑO; 26.7000008;; 2.5;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;Colorado
 4237.0; 3.0;;; 10.0; 11.0; 4.0; 3.79999995;ARBOL;AUSENCIA DE DAÑO; 14.5;; 1.5;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;--
 4238.0; 3.0;;; 1.89999998; 5.0; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 13.0;; 1.60000002;IRREGULAR; 4;B10; 528.0; 43.0; 19.0;--
 4239.0; 3.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 528.0; 43.0; 19.0;
 4240.0; 3.0;;; 10.0; 12.0; 8.0; 8.5;ARBOL;AUSENCIA DE DAÑO; 11.0;; 1.29999995;CILINDRICO; 4;B10; 528.0; 43.0; 19.0;--
 4241.0; 3.0;;; 6.0; 7.0; 0.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 10.0;; 1.29999995;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4242.0; 3.0;;; 5.0; 6.0; 0.5; 0.0;HELECHO;AUSENCIA DE DAÑO; 10.0;; 1.29999995;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4243.0; 3.0;;; 1.0; 8.0; 3.79999995; 3.0;ARBOL;QUEBRADO; 13.5;; 1.29999995;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4244.0; 3.0;;; 10.0; 13.0; 5.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 21.1000004;; 1.29999995;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4245.0; 3.0;;;;; 5.0; 5.0;ARBOL;UNFIL;;;;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4246.0; 3.0;;;; 5.0; 5.0; 5.0;ARBOL;QUEBRADO; 15.5;; 1.39999998;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4247.0; 3.0;;; 4.0; 6.5; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 11.1000004;; 1.39999998;CILINDRICO; 4;C10; 528.0; 43.0; 19.0;--
 4087.0; 3.0;;; 5.0; 1.29999995; 0.60000002; 7.0;ARBOL;AUSENCIA DE DAÑO; 11.1000004;; 1.39999998;CILINDRICO; 3;G8; 528.0; 43.0; 19.0;--
 4088.0; 3.0;;; 6.0; 10.0; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 11.8999996;; 1.29999995;CILINDRICO; 3;G8; 528.0; 43.0; 19.0;--
 4089.0; 3.0;;; 2.0; 9.0; 7.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 11.3999996;; 1.29999995;CILINDRICO; 3;G8; 528.0; 43.0; 19.0;Laurel tuno
 4090.0; 3.0;;;; 3.0; 0.69999999; 0.5;ARBOL;QUEBRADO; 28.5;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4091.0; 3.0;;; 12.0; 14.0; 1.0; 1.0;ARBOL;AUSENCIA DE DAÑO; 23.7000008;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4092.0; 3.0;;; 7.0; 14.0; 4.0; 10.0;ARBOL;AUSENCIA DE DAÑO; 18.1000004;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;Laurel mono
 4093.0; 3.0;;; 6.80000019; 12.0; 4.19999981; 0.80000001;ARBOL;AUSENCIA DE DAÑO; 12.8999996;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4094.0; 3.0;;; 7.0; 14.0; 7.0; 1.79999995;ARBOL;AUSENCIA DE DAÑO; 18.0;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;laurel mono
 4095.0; 3.0;;; 10.0; 15.0; 7.0; 1.20000005;ARBOL;AUSENCIA DE DAÑO; 12.1000004;; 1.10000002;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4096.0; 3.0;;; 11.0; 15.0; 6.5; 1.20000005;ARBOL;AUSENCIA DE DAÑO; 18.2999992;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;Laurel mono
 4097.0; 3.0;;;;;;;UNDEF;UNFIL;;;;UNFIL; 3;H8; 528.0; 43.0; 19.0;
 4098.0; 3.0;;; 12.0; 16.0; 6.5; 1.79999995;ARBOL;AUSENCIA DE DAÑO; 4.5;; 1.39999998;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;Laurel mono
 4099.0; 3.0;;; 13.0; 16.0; 7.0; 2.25999999;ARBOL;AUSENCIA DE DAÑO; 5.5;; 1.39999998;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;Laurel mono
 4100.0; 3.0;;; 5.0; 9.0; 9.0; 2.0;ARBOL;AUSENCIA DE DAÑO; 25.8999996;; 1.60000002;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4101.0; 3.0;;; 6.0; 11.0; 8.0; 6.0;ARBOL;AUSENCIA DE DAÑO; 12.0;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4102.0; 3.0;;; 9.0; 14.0; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 16.7000008;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4103.0; 3.0;;;; 5.0; 4.0; 5.0;ARBOL;QUEBRADO; 11.3000002;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4104.0; 3.0;;; 7.0; 9.0; 3.9000001; 7.0;ARBOL;AUSENCIA DE DAÑO; 12.8000002;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4105.0; 3.0;;; 2.0; 13.0; 9.0; 1.5;ARBOL;AUSENCIA DE DAÑO; 20.0;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4106.0; 3.0;;; 2.0; 14.0; 4.0; 9.19999981;ARBOL;AUSENCIA DE DAÑO; 14.3000002;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4107.0; 3.0;;; 1.0; 9.0; 7.0; 7.0;ARBOL;AUSENCIA DE DAÑO; 11.6999998;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4108.0; 3.0;;; 12.0; 17.0; 8.0; 9.0;ARBOL;AUSENCIA DE DAÑO; 25.3999996;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4109.0; 3.0;;; 11.0; 14.0; 8.0; 9.5;ARBOL;AUSENCIA DE DAÑO; 10.6999998;; 1.29999995;CILINDRICO; 3;H8; 528.0; 43.0; 19.0;--
 4110.0; 3.0;;; 1.79999995; 13.0; 8.0; 1.20000005;ARBOL;AUSENCIA DE DAÑO; 10.8000002;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4111.0; 3.0;;; 10.0; 13.0; 8.19999981; 1.5;ARBOL;AUSENCIA DE DAÑO; 15.3000002;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4112.0; 3.0;;; 3.20000005; 13.0; 5.0; 2.5;ARBOL;AUSENCIA DE DAÑO; 13.8000002;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4113.0; 3.0;;; 1.0; 13.0; 5.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 10.8999996;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4114.0; 3.0;;; 10.0; 12.0; 5.0; 3.20000005;ARBOL;AUSENCIA DE DAÑO; 15.3000002;; 1.39999998;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4115.0; 3.0;;;;; 5.0; 5.0;ARBOL;UNFIL;;;;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4116.0; 3.0;;; 10.0; 12.0; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 24.2000008;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4117.0; 3.0;;; 10.0; 12.0; 5.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 11.1999998;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4118.0; 3.0;;; 1.60000002; 10.0; 6.0; 7.0;ARBOL;AUSENCIA DE DAÑO; 18.1000004;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4119.0; 3.0;;; 13.0; 15.0; 7.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 32.2000008;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4120.0; 3.0;;; 4.0; 6.0; 9.80000019; 4.0;ARBOL;AUSENCIA DE DAÑO; 11.5;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4121.0; 3.0;;; 2.0; 19.0; 8.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 11.3999996;; 1.5;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4122.0; 3.0;;; 9.0; 10.0; 8.0; 5.19999981;ARBOL;AUSENCIA DE DAÑO; 17.8999996;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4123.0; 3.0;;; 2.5; 7.0; 9.0; 9.80000019;ARBOL;QUEBRADO; 11.5;; 1.29999995;CILINDRICO; 3;I8; 528.0; 43.0; 19.0;--
 4124.0; 3.0;;; 12.0; 13.0; 3.0; 7.0;ARBOL;DAÑO BIOLOGICO; 28.6000004;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4125.0; 3.0;;; 9.0; 10.0; 7.80000019; 7.30000019;LIANA;AUSENCIA DE DAÑO; 14.6000004;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;uvo
 4126.0; 3.0;;; 9.0; 10.0; 7.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 22.5;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4127.0; 3.0;;; 10.0; 12.0; 4.0; 1.0;ARBOL;AUSENCIA DE DAÑO; 28.2999992;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4128.0; 3.0;;; 7.0; 12.0; 5.0; 4.0;ARBOL;AUSENCIA DE DAÑO; 19.2999992;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4129.0; 3.0;;; 13.0; 14.0; 6.0; 6.80000019;ARBOL;AUSENCIA DE DAÑO; 15.3999996;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4130.0; 3.0;;; 1.5; 13.0; 6.0; 6.0;ARBOL;AUSENCIA DE DAÑO; 39.0;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4131.0; 3.0;;;; 7.0; 6.0; 7.19999981;ARBOL;QUEBRADO; 19.6000004;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4132.0; 3.0;;;; 4.5; 9.0; 8.5;ARBOL;QUEBRADO; 24.7999992;; 1.29999995;CILINDRICO; 3;J8; 528.0; 43.0; 19.0;--
 4133.0; 3.0;;;; 3.0; 2.5; 1.89999998;ARBOL;AUSENCIA DE DAÑO; 18.6000004;; 1.29999995;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;--
 4134.0; 3.0;;; 10.0; 14.0; 8.10000038; 0.34;ARBOL;AUSENCIA DE DAÑO; 14.3000002;; 1.29999995;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;--
 4135.0; 3.0;;; 13.0; 15.0; 8.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 19.0;; 1.29999995;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;--
 4136.0; 3.0;;; 6.0; 6.0; 7.0; 4.0;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;--
 4137.0; 3.0;;; 13.0; 15.0; 9.19999981; 4.0;ARBOL;AUSENCIA DE DAÑO; 16.1000004;; 1.5;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;Laurel tuno
 4138.0; 3.0;;;; 4.0; 8.69999981; 4.19999981;ARBOL;QUEBRADO; 29.0;; 1.29999995;CILINDRICO; 3;J9; 528.0; 43.0; 19.0;--
