f5_coleccion_botanica_id_;conglomerado_id_;codigo_subparcela;tipo_individuo;f5_coleccion_botanica_no_id;nombre_comun;familia_taxonomica;no_familia_en_lista;genero_taxonomico;no_genero_en_lista;especie_taxonomica;no_especie_en_lista;observaciones_individuo;numero_colector;colectada;codigo_parcela;anio_ejecucion;anioVigencia;ID_PPERMANENTE_SEQ;ID_BRIG_CONG
86001894;86000001;1;l;11;;bignoniaceae;;jacaranda;;copaia;;Opuestas decusadas;AC 12689;Y;170131;${anio_ejecucion};2016;;
86001927;86000001;1;l;12;;arecaceae;;euterpe;;-1;SP;Pecílo de 60cm, raquis de 1.64m . 106 pinas en total;AC 12688;Y;170131;${anio_ejecucion};2016;;
86001960;86000001;1;l;13;;rubiacea;;-1;ND;-1;sp;NA;AC 12687;Y;170131;${anio_ejecucion};2016;;
86001993;86000001;1;l;14;;arecaceae;;euterpe;;-1;sp;Igual a individuo 12;NA;N;170131;${anio_ejecucion};2016;;
86002026;86000001;1;l;15;;araliaceae;;-1;ND;-1;sp;NA;AC 12685;Y;170131;${anio_ejecucion};2016;;
86002059;86000001;1;l;16;;fabaceae;;inga;;-1;sp;NA;AC 12743;Y;170131;${anio_ejecucion};2016;;
86002092;86000001;1;l;17;;flacourtiaceae;;ryania;;-1;speciosa;NA;AC 12693;Y;170131;${anio_ejecucion};2016;;
86002125;86000001;1;l;18;;burseraceae;;-1;ND;-1;;Resina transparente;AC 12686;Y;170131;${anio_ejecucion};2016;;
86002158;86000001;1;f;19;;annonaceae;;-1;Annonaceae;-1;sp.;Posiblemente Annona (Rollinia). Corteza aromática.Se colecta corteza y rama por dificultad para colección de la muestra completa.;AC 12704;Y;170131;${anio_ejecucion};2016;;
86002191;86000001;1;f;20;;arecaceae;;oenocarpus;;bataua;;No fue colectada debido a que la pendiente del terreno sumado a la altura de la palma, dificultaban su colección;NA;N;170131;${anio_ejecucion};2016;;
86002224;86000001;1;f;21;.;anacardiaceae;;anacardium;;anacardium excelsum;;Exudado abundante de color blanco. Igual a individuo 22;AC 12707;Y;170131;${anio_ejecucion};2016;;
86002257;86000001;1;f;22;.;apocynaceae;;himatanthus;;himatanthus articulatus;;NA;AC 12701;Y;170131;${anio_ejecucion};2016;;
86002290;86000001;1;f;23;.;clusiaceae;;tovomita;;-1;sp;Exudado escaso de color amarillo;AC 12700;Y;170131;${anio_ejecucion};2016;;
86002323;86000001;1;f;24;.;moraceae;;pseudolmedia;;-1;sp;NA;AC 12709;Y;170131;${anio_ejecucion};2016;;
86002356;86000001;1;f;25;.;moraceae;;brosimum;;-1;SP;Exudado color crema;AC 12702;Y;170131;${anio_ejecucion};2016;;
86002389;86000001;1;f;26;.;-1;ND;-1;ND;-1;ND;NA;AC 12703;Y;170131;${anio_ejecucion};2016;;
86002422;86000001;1;f;27;.;annonaceae;;-1;ND;-1;ND;Igual a 19;AC 12705;Y;170131;${anio_ejecucion};2016;;
86002455;86000001;1;f;28;.;sapotaceae;;-1;ND;-1;ND;Exudado blanco;AC 12076;Y;170131;${anio_ejecucion};2016;;
86002488;86000001;1;f;29;.;moraceae;;brosimum;;-1;sp;Exudado color crema;AC 12699;Y;170131;${anio_ejecucion};2016;;
86002521;86000001;1;fg;30;.;-1;ND;-1;ND;-1;ND;NA;AC 12708;Y;170131;${anio_ejecucion};2016;;
86002587;86000001;4;b;31;.;anacardiaceae;;mauria;;mauria heterophylla;;NA;AC 12720;Y;170131;${anio_ejecucion};2016;;
86002620;86000001;4;b;32;.;myristicaceae;;virola;;-1;SP;Exudado que oxida a rojizo;AC 12724;Y;170131;${anio_ejecucion};2016;;
86002653;86000001;4;b;33;.;moraceae;;-1;ND;-1;.;Exudado;ac 12722;Y;170131;${anio_ejecucion};2016;;
86002686;86000001;4;b;34;.;myristicaceae;;virola;;-1;sp2;Exudado que oxida a rojizo;AC 12724;Y;170131;${anio_ejecucion};2016;;
86002719;86000001;4;b;35;.;myrtaceae;;-1;ND;-1;.;NA;AC 12725;Y;170131;${anio_ejecucion};2016;;
86002752;86000001;4;l;36;.;flacourtiaceae;;tetrathylacium;;-1;sp;NA;AC 12714;Y;170131;${anio_ejecucion};2016;;
86002785;86000001;4;l;37;.;myrtaceae;;-1;ND;-1;.;NA;AC 12711;Y;170131;${anio_ejecucion};2016;;
86002818;86000001;4;l;38;.;myrtaceae;;-1;ND;-1;.;NA;AC 12717;Y;170131;${anio_ejecucion};2016;;
86002851;86000001;4;l;39;.;lacistemataceae;;lacistema;;aggregatum;;NA;AC 12716;Y;170131;${anio_ejecucion};2016;;
86002884;86000001;4;f;40;.;arecaceae;;oenocarpus;;bataua;;Dificil su colecta por la ubicación del individuo sobre pendiente;NA;N;170131;${anio_ejecucion};2016;;
86002917;86000001;4;f;41;.;violaceae;;-1;ND;-1;.;NA;AC 12718;Y;170131;${anio_ejecucion};2016;;
86002950;86000001;4;f;42;.;rubiaceae;;coussarea;;-1;sp;NA;AC 12719;Y;170131;${anio_ejecucion};2016;;
86002983;86000001;4;f;43;.;urticaceae;;phenax;Pourouma;-1;sp;Exudado que oxida a negro;AC 12713;Y;170131;${anio_ejecucion};2016;;
86003016;86000001;4;f;44;.;annonaceae;;annona;;-1;sp2.;NA;AC 12721;Y;170131;${anio_ejecucion};2016;;
86003049;86000001;4;f;45;.;myristicaceae;;virola;;-1;sebifera;NA;AC 12712;Y;170131;${anio_ejecucion};2016;;
86003082;86000001;4;fg;46;.;myristicaceae;;otoba;;-1;sp;NA;AC 12723;Y;170131;${anio_ejecucion};2016;;
86003115;86000001;4;fg;47;.;fabaceae;;inga;;-1;sp;Se recolectó foliolos y raquis desde el suelo por dificultad para tomar muestra botánica desde árbol;AC 12728;Y;170131;${anio_ejecucion};2016;;
86003148;86000001;4;fg;48;.;sapotaceae;;-1;ND;-1;.;Igual a 49;NA;N;170131;${anio_ejecucion};2016;;
86003346;86000001;4;fg;49;;sapotaceae;;-1;ND;-1;.;Exudado blanco;AC 12715;Y;170131;${anio_ejecucion};2016;;
86003181;86000001;4;fg;50;.;-1;ND;-1;ND;-1;.;Por dificultad para colecta se tomó muestra de corteza;AC 12726;Y;170131;${anio_ejecucion};2016;;
86003214;86000001;4;fg;51;.;-1;ND;-1;ND;-1;.;Por dificultad para colecta se tomó muestra de corteza;AC 12729;Y;170131;${anio_ejecucion};2016;;
86003841;86000001;5;f;66;.;cecropiaceae;;cecropia;;caucana;sp;Igual a 60;NA;N;170131;${anio_ejecucion};2016;;
86003379;86000001;5;b;52;.;arecaceae;;euterpe;;-1;sp;NA;AC 12739;Y;170131;${anio_ejecucion};2016;;
86003412;86000001;5;b;53;.;fabaceae;;inga;;-1;sp;NA;AC 12741;Y;170131;${anio_ejecucion};2016;;
86003445;86000001;5;l;54;.;*;ND;-1;ND;-1;.;Helecho arboreo igual a 55;NA;N;170131;${anio_ejecucion};2016;;
86003478;86000001;5;l;55;.;*;ND;-1;ND;-1;.;Pecíolo de 28cm, raquis de 1,70m, 11 pares de pinas compuestas, 14 pares de pinas simples, escamas en base de color ocre.;AC 12738;Y;170131;${anio_ejecucion};2016;;
86003511;86000001;5;l;56;.;piperaceae;;piper;;-1;sp;NA;AC 12736;Y;170131;${anio_ejecucion};2016;;
86003544;86000001;5;l;57;.;-1;ND;-1;ND;-1;.;Igual a individuo 55;NA;N;170131;${anio_ejecucion};2016;;
86003577;86000001;5;l;58;.;piperaceae;;piper;;-1;sp;Igual a 56;NA;N;170131;${anio_ejecucion};2016;;
86003610;86000001;5;f;59;.;clusiaceae;;vismia;;-1;sp;Exudado naranja;AC 12737;Y;170131;${anio_ejecucion};2016;;
86003643;86000001;5;f;60;.;cecropiaceae;;cecropia;;-1;sp;NA;AC 12733;Y;170131;${anio_ejecucion};2016;;
86003676;86000001;5;f;61;.;cecropiaceae;;cecropia;;-1;sp;Igual a 60;NA;N;170131;${anio_ejecucion};2016;;
86003709;86000001;5;f;62;.;cecropiaceae;;cecropia;;-1;sp;Igual a 60;NA;N;170131;${anio_ejecucion};2016;;
86003742;86000001;5;f;63;.;annonaceae;;xylopia;;-1;sp1.;NA;AC 12735;Y;170131;${anio_ejecucion};2016;;
86003775;86000001;5;f;64;.;cecropiaceae;;cecropia;;-1;sp;Igual a 60;NA;N;170131;${anio_ejecucion};2016;;
86003808;86000001;5;f;65;.;bignoniaceae;;jacaranda;;copaia;;NA;AC 12742;N;170131;${anio_ejecucion};2016;;
86003874;86000001;5;f;67;;annonaceae;;annona;;-1;sp1.;NA;AC 12740;Y;170131;${anio_ejecucion};2016;;
86003907;86000001;5;fg;68;.;fabaceae;;inga;;-1;sp;NA;AC 12734;Y;170131;${anio_ejecucion};2016;;
87002623;87000001;1;b;1;orumo;cecropiaceae;;cecropia;;-1;;;ACI2783;Y;178931;${anio_ejecucion};2016;;
87002656;87000001;1;b;2;barbasquillo;-;phyllanthus;-1;;-1;;;ACI2785;Y;178931;${anio_ejecucion};2016;;
87002689;87000001;1;b;3;llorón;melastomataceae;;-1;;-1;;;ACI2784;Y;178931;${anio_ejecucion};2016;;
87002722;87000001;1;b;4;orumo;cecropiaceae;;cecropia;;-1;;Igual a 1;;N;178931;${anio_ejecucion};2016;;
87002755;87000001;1;l;5;orumo;cecropiaceae;;cecropia;;-1;;igual a 6;ACI2786;Y;178931;${anio_ejecucion};2016;;
87002788;87000001;1;l;6;orumo;cecropiaceae;;cecropia;;-1;;igual a 5;;N;178931;${anio_ejecucion};2016;;
87002821;87000001;1;l;7;;-1;;-1;;-1;;INDIVIDUO MUERTO;;N;178931;${anio_ejecucion};2016;;
87002854;87000001;1;f;8;vijo;-;virola;-1;;-1;;;ACI2782;Y;178931;${anio_ejecucion};2016;;
87002887;87000001;1;f;9;danto;-1;;-1;;-1;;;ACI2842;Y;178931;${anio_ejecucion};2016;;
87002920;87000001;1;f;10;;-1;;-1;;-1;;muerto en pie;;N;178931;${anio_ejecucion};2016;;
87002986;87000001;2;b;11;orumo;cecropiaceae;;-1;;-1;;;ACI2798;Y;178931;${anio_ejecucion};2016;;
87003019;87000001;2;l;12;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003052;87000001;2;l;13;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003085;87000001;2;f;14;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003118;87000001;2;f;15;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003151;87000001;2;f;16;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003184;87000001;2;fg;17;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003217;87000001;2;fg;18;;-1;;-1;;-1;;tocón;;N;178931;${anio_ejecucion};2016;;
87003250;87000001;3;b;19;palma leche;araceae;;-1;;-1;;;ACI2797;Y;178931;${anio_ejecucion};2016;;
87003283;87000001;3;b;20;;-1;;-1;;-1;;;ACI2789;Y;178931;${anio_ejecucion};2016;;
87003316;87000001;3;b;21;;fabaceae;;-1;;-1;;;ACI2801;Y;178931;${anio_ejecucion};2016;;
87003349;87000001;3;b;22;;myricaceae;;-1;;-1;;;ACI2802;Y;178931;${anio_ejecucion};2016;;
87003382;87000001;3;b;23;;-1;;-1;;-1;;igual a 22;;N;178931;${anio_ejecucion};2016;;
87003415;87000001;3;b;24;evopito;annonaceae;;xylopia;;-1;frutescens;;ACI2800;Y;178931;${anio_ejecucion};2016;;
87003448;87000001;3;b;25;;-1;esloanea;-1;;-1;;doble pulvmulo;ACI2799;Y;178931;${anio_ejecucion};2016;;
87003481;87000001;3;b;26;;moracea;;-1;;-1;;igual a 25;;N;178931;${anio_ejecucion};2016;;
87003514;87000001;3;b;27;;-1;;-1;;-1;;;ACI2795;Y;178931;${anio_ejecucion};2016;;
87003547;87000001;3;l;28;;-1;;-1;;-1;;;ACI2794;Y;178931;${anio_ejecucion};2016;;
87003580;87000001;3;l;29;laurel;-1;;-1;;-1;;;ACI2790;Y;178931;${anio_ejecucion};2016;;
87003613;87000001;3;l;30;palma leche;arecaceae;;-1;;-1;;258 cm largo total, peciolo 80, 62 pinas por lado;ACI2792;Y;178931;${anio_ejecucion};2016;;
87003646;87000001;3;l;31;_;violaceae;;-1;;-1;;;ACI2788;Y;178931;${anio_ejecucion};2016;;
87003679;87000001;3;l;32;arebalo;sapindaceae;;-1;;-1;;;ACI2787;Y;178931;${anio_ejecucion};2016;;
87003712;87000001;3;f;33;vijo;-1;virola sp;-1;;-1;;;ACI2803;Y;178931;${anio_ejecucion};2016;;
87003745;87000001;3;f;34;;-1;;-1;;-1;;;ACI2793;Y;178931;${anio_ejecucion};2016;;
87003778;87000001;3;f;35;;rubiacea;;-1;;-1;;;ACI2791;Y;178931;${anio_ejecucion};2016;;
87003811;87000001;3;f;36;vijo;-1;virola sp;-1;;-1;;igual a 33;;N;178931;${anio_ejecucion};2016;;
87003844;87000001;3;f;37;vijo;-1;virola sp;-1;;-1;;igual a 33;;N;178931;${anio_ejecucion};2016;;
87003877;87000001;3;f;38;;-1;alchornea;-1;;-1;;;ACI2796;Y;178931;${anio_ejecucion};2016;;
87003910;87000001;3;fg;39;;moraceae;;-1;;-1;;exudado amarillo, corteza;ACI2804;Y;178931;${anio_ejecucion};2016;;
87003943;87000001;3;fg;40;vijo;-1;virola sp;-1;;-1;;igual a 33;;N;178931;${anio_ejecucion};2016;;
87003976;87000001;4;b;41;guiasimo;malvaceae;;-1;;-1;;;ACI2829;Y;178931;${anio_ejecucion};2016;;
87004009;87000001;4;b;42;danto;-1;;-1;;-1;;;ACI2820;Y;178931;${anio_ejecucion};2016;;
87004042;87000001;4;b;43;sangro;-;vismia;-1;;-1;;exudado en puntos de color naranja;ACI2817;Y;178931;${anio_ejecucion};2016;;
87004075;87000001;4;b;44;gorro de lana;-;terminalia;-1;;-1;;;ACI2822;Y;178931;${anio_ejecucion};2016;;
87004108;87000001;4;b;45;;-1;;-1;;-1;;;ACI2819;Y;178931;${anio_ejecucion};2016;;
87004141;87000001;4;b;46;;-1;;-1;;-1;;;ACI2818;Y;178931;${anio_ejecucion};2016;;
87004174;87000001;4;b;47;danto;-1;;-1;;-1;;igual a 42;;N;178931;${anio_ejecucion};2016;;
87004207;87000001;4;b;48;;rubiaceae;;-1;;-1;;;ACI2816;Y;178931;${anio_ejecucion};2016;;
87004240;87000001;4;b;49;escobo;annonaceae;;xylopia;;-1;frutescens;;ACI2815;Y;178931;${anio_ejecucion};2016;;
87004273;87000001;4;l;50;danto;-1;;-1;;-1;;;ACI2823;Y;178931;${anio_ejecucion};2016;;
87004306;87000001;4;l;51;arebalo;sapindaceae;;-1;;-1;;;ACI2821;Y;178931;${anio_ejecucion};2016;;
87004339;87000001;4;l;52;;apocynaceae;;aspidosperma;;-1;sp1.;;ACI2840;Y;178931;${anio_ejecucion};2016;;
87004372;87000001;4;l;53;danto;-1;;-1;;-1;;igual a 50;;N;178931;${anio_ejecucion};2016;;
87004405;87000001;4;l;54;;-1;;-1;;-1;;individuo muerto;;N;178931;${anio_ejecucion};2016;;
87004438;87000001;4;l;55;;-1;;-1;;-1;;individuo muerto;;N;178931;${anio_ejecucion};2016;;
87004471;87000001;4;f;56;;annonaceae;;annona;;-1;sp5.;;ACI2826;Y;178931;${anio_ejecucion};2016;;
87004504;87000001;4;f;57;;-1;;-1;;-1;;muerto en pie;;N;178931;${anio_ejecucion};2016;;
87004537;87000001;4;f;58;escobo;annonaceae;;xylopia;;-1;frutescens;;ACI2825;Y;178931;${anio_ejecucion};2016;;
87004570;87000001;4;f;59;escobo;annonaceae;;-1;;-1;;igual a 58;;N;178931;${anio_ejecucion};2016;;
87004603;87000001;4;f;60;;-1;;-1;;-1;;muerto en pie;;N;178931;${anio_ejecucion};2016;;
87004636;87000001;4;f;61;escobo;annonaceae;;-1;;-1;;igual a 58;;N;178931;${anio_ejecucion};2016;;
87004669;87000001;4;f;62;cedrilla;anacardiaceae;;tapirira;;tapirira guianensis;;;ACI2824;Y;178931;${anio_ejecucion};2016;;
87004702;87000001;4;fg;63;;melastomataceae;;-1;;-1;;;ACI2830;Y;178931;${anio_ejecucion};2016;;
87004735;87000001;4;fg;64;guamo;-1;inga;-1;;-1;;;ACI2831;Y;178931;${anio_ejecucion};2016;;
87004768;87000001;4;fg;65;;-1;inga;-1;;-1;;;ACI2827;Y;178931;${anio_ejecucion};2016;;
87004801;87000001;4;fg;66;;-1;;-1;;-1;;igual a 64;;N;178931;${anio_ejecucion};2016;;
87004834;87000001;5;b;67;laurel;annonaceae;;annona;;-1;sp1.;;ACI2828;Y;178931;${anio_ejecucion};2016;;
87004867;87000001;5;b;68;;-;phyllanthus;-1;;-1;;;ACI2836;Y;178931;${anio_ejecucion};2016;;
87004900;87000001;5;b;69;;rubiaceae;;-1;;-1;;;ACI2833;Y;178931;${anio_ejecucion};2016;;
87004933;87000001;5;b;70;;-1;;-1;;-1;;;ACI2838;Y;178931;${anio_ejecucion};2016;;
87004966;87000001;5;b;71;;moraceae;;-1;;-1;;exudado blanco;ACI2835;Y;178931;${anio_ejecucion};2016;;
87004999;87000001;5;b;72;;-1;alchornea;-1;;-1;;;ACI2834;Y;178931;${anio_ejecucion};2016;;
87005032;87000001;5;b;73;escobo;annonaceae;;xylopia;;-1;frutescens;;ACI2839;Y;178931;${anio_ejecucion};2016;;
87005065;87000001;5;b;74;;annonaceae;xylopia;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005098;87000001;5;b;75;;-1;borseraceae;-1;;-1;;aromático;ACI2837;Y;178931;${anio_ejecucion};2016;;
87005131;87000001;5;b;76;;-1;;-1;;-1;;igual a 70;;N;178931;${anio_ejecucion};2016;;
87005164;87000001;5;b;77;;-1;alchornea;-1;;-1;;igual a 72;;N;178931;${anio_ejecucion};2016;;
87005197;87000001;5;b;78;;-1;;-1;;-1;;igual a 70;;N;178931;${anio_ejecucion};2016;;
87005230;87000001;5;b;79;escobo;annonaceae;;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005263;87000001;5;b;80;;annonaceae;;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005296;87000001;5;b;81;;burseraceae;;-1;;-1;;igual a 75;;N;178931;${anio_ejecucion};2016;;
87005329;87000001;5;b;82;;-1;phyllanthus;-1;;-1;;igual a 68;;N;178931;${anio_ejecucion};2016;;
87005362;87000001;5;b;83;;burseraceae;;-1;;-1;;igual a 75;;N;178931;${anio_ejecucion};2016;;
87005395;87000001;5;b;84;;burseraceae;;-1;;-1;;igual a 75;;N;178931;${anio_ejecucion};2016;;
87005428;87000001;5;b;85;mano de tigre;araliaceae;;schefflera;;-1;sp1.;;ACI2832;Y;178931;${anio_ejecucion};2016;;
87005461;87000001;5;b;86;escobo;annonaceae;;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005494;87000001;5;b;87;;fabaceae;;-1;;-1;;;ACI2841;Y;178931;${anio_ejecucion};2016;;
87005527;87000001;5;b;88;;-;licania;-1;;-1;;igual a individuo 97;;N;178931;${anio_ejecucion};2016;;
87005560;87000001;5;b;89;escobo;annonaceae;;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005593;87000001;5;b;90;escobo;annonaceae;;xylopia;;-1;;igual a 73;;N;178931;${anio_ejecucion};2016;;
87005626;87000001;5;b;91;;-1;phyllanthus;-1;;-1;;igual a 68;;N;178931;${anio_ejecucion};2016;;
87005659;87000001;5;l;92;;rubiaceae;;-1;;-1;;etimular caedizas;ACI2814;Y;178931;${anio_ejecucion};2016;;
87005692;87000001;5;l;93;;-1;;-1;;-1;;fertil;ACI2813;Y;178931;${anio_ejecucion};2016;;
87005725;87000001;5;l;94;_;-1;;-1;;-1;;muerto;;N;178931;${anio_ejecucion};2016;;
87005758;87000001;5;l;95;_;chrysobalanaceae;;-1;;-1;;;ACI2812;Y;178931;${anio_ejecucion};2016;;
87005791;87000001;5;l;96;;moraceae;;-1;;-1;;;ACI2810;Y;178931;${anio_ejecucion};2016;;
87005824;87000001;5;l;97;;chrysobalanaceae;;-1;;-1;;;ACI2808;Y;178931;${anio_ejecucion};2016;;
87005857;87000001;5;f;98;alma negra;-1;;-1;;-1;;igual a 102;;N;178931;${anio_ejecucion};2016;;
87005890;87000001;5;f;99;;-;terminalia;-1;;-1;;hojas nuevas color rojizo;ACI2811;Y;178931;${anio_ejecucion};2016;;
87005923;87000001;5;f;100;arebalo;-1;cupania;-1;;-1;;;ACI2806;Y;178931;${anio_ejecucion};2016;;
87005956;87000001;5;f;101;arebalo;-1;cupania;-1;;-1;;igual a 100;;N;178931;${anio_ejecucion};2016;;
87005989;87000001;5;f;103;vara de casa;-1;;-1;;-1;;;ACI2809;Y;178931;${anio_ejecucion};2016;;
87006022;87000001;5;fg;104;danto;-1;;-1;;-1;;;ACI2807;Y;178931;${anio_ejecucion};2016;;
87006055;87000001;5;fg;105;danto;-1;;-1;;-1;;igual a 104;;N;178931;${anio_ejecucion};2016;;
87006088;87000001;5;fg;106;_;-1;;-1;;-1;;muerto;;N;178931;${anio_ejecucion};2016;;
87006121;87000001;5;fg;107;;-1;;-1;;-1;;muerto;;N;178931;${anio_ejecucion};2016;;
87006154;87000001;5;fg;108;danto;-1;;-1;;-1;;igual a 104;;N;178931;${anio_ejecucion};2016;;
88002178;88000001;1;b;1;Garrapato;lauraceae;;-1;;-1;;Aromatico;RDJ456;Y;164233;${anio_ejecucion};2016;;
88002211;88000001;1;b;2;ANISS;-1;;-1;;-1;;;RDJ457;Y;164233;${anio_ejecucion};2016;;
88002244;88000001;1;b;3;GUAMO;fabaceae;;-1;;-1;;;RDJ458;Y;164233;${anio_ejecucion};2016;;
88002277;88000001;1;b;4;PIPER;piperaceae;;-1;;-1;;;RDJ459;Y;164233;${anio_ejecucion};2016;;
88002310;88000001;1;b;5;Laurel;-1;;-1;;-1;;;RDJ460;Y;164233;${anio_ejecucion};2016;;
88002343;88000001;1;b;6;NN;-1;;-1;;-1;;Exudado hialino.;RDJ461;Y;164233;${anio_ejecucion};2016;;
88002376;88000001;1;l;7;NN;-1;;-1;;-1;;Bejuco. Imposible de colectar.;;N;164233;${anio_ejecucion};2016;;
88002409;88000001;1;l;8;Oreopanax;araliaceae;;oreopanax;;-1;;;RDJ462;Y;164233;${anio_ejecucion};2016;;
88002442;88000001;1;f;9;;araliaceae;;oreopanax;;-1;;Aninie;RDJ463;Y;164233;${anio_ejecucion};2016;;
88002475;88000001;1;f;10;Laurel;-1;;-1;;-1;;imposible de coger muestra.;;N;164233;${anio_ejecucion};2016;;
88002508;88000001;1;f;11;;lauraceae;;-1;;-1;;Raices tablares. Nectandra?;RDJ464;Y;164233;${anio_ejecucion};2016;;
88002541;88000001;1;f;12;;araliaceae;;oreopanax;;-1;;igual a f9;;N;164233;${anio_ejecucion};2016;;
88002574;88000001;1;f;13;Paco;-1;;-1;;-1;;quebrado;RDJ465;Y;164233;${anio_ejecucion};2016;;
88002607;88000001;1;f;14;;-1;;-1;;-1;;Muerto;;N;164233;${anio_ejecucion};2016;;
88002640;88000001;1;f;15;;araliaceae;;oreopanax;;-1;;igual a f9;;N;164233;${anio_ejecucion};2016;;
88002673;88000001;1;f;16;;melastomataceae;;miconia;;-1;;;RDJ466;Y;164233;${anio_ejecucion};2016;;
88002706;88000001;1;f;17;Perillo Macho;apocynaceae;;-1;;-1;;Referencia 3;RDJ467;Y;164233;${anio_ejecucion};2016;;
88002739;88000001;1;fg;18;chingale;bignoniaceae;;jacaranda;;-1;;imposible de colectar;RDJ468;Y;164233;${anio_ejecucion};2016;;
88002871;88000001;2;l;20;;fabaceae;;inga;;-1;;referencia 2;RDJ471;Y;164233;${anio_ejecucion};2016;;
88002904;88000001;2;l;21;piper;piperaceae;;-1;;-1;;refencia 1;RDJ472;Y;164233;${anio_ejecucion};2016;;
88002937;88000001;2;l;22;paco;ochnaceae;;cespedesia;;-1;;referencia 3. Con bejucos.;;N;164233;${anio_ejecucion};2016;;
88002970;88000001;2;l;23;;-1;;-1;;-1;;muerto;;N;164233;${anio_ejecucion};2016;;
88003003;88000001;3;b;24;;-1;;-1;;-1;;palma;RDJ473;Y;164233;${anio_ejecucion};2016;;
88003036;88000001;3;b;25;;rubiaceae;;-1;;-1;;;RDJ474;Y;164233;${anio_ejecucion};2016;;
88003069;88000001;3;b;26;;fabaceae;;-1;;-1;;;RDJ475;Y;164233;${anio_ejecucion};2016;;
88003102;88000001;3;b;27;nn;-1;;-1;;-1;;;RDJ476;Y;164233;${anio_ejecucion};2016;;
88003135;88000001;3;b;28;;-1;;-1;;-1;;igual a B 27.;;N;164233;${anio_ejecucion};2016;;
88003168;88000001;3;b;29;;lauraceae;;-1;;-1;;Ocotea?;RDJ477;Y;164233;${anio_ejecucion};2016;;
88003201;88000001;3;b;30;;rubiacea;;-1;;-1;;;RDJ478;Y;164233;${anio_ejecucion};2016;;
88003234;88000001;3;l;31;;-1;;-1;;-1;;palma;RDJ479;Y;164233;${anio_ejecucion};2016;;
88003267;88000001;3;l;32;;-1;;-1;;-1;;palma;RDj480;Y;164233;${anio_ejecucion};2016;;
88003300;88000001;3;l;33;laurel;lauraceae;;-1;;-1;;;RDJ481;Y;164233;${anio_ejecucion};2016;;
88003333;88000001;3;f;34;;-1;;-1;;-1;;muerto;;N;164233;${anio_ejecucion};2016;;
88003366;88000001;3;f;35;;euphorbiaceae;;-1;;-1;;;RDJ483;Y;164233;${anio_ejecucion};2016;;
88003399;88000001;3;f;36;chingale;bignoniaceae;;jacaranda;;-1;;imposible coger muestra.;;N;164233;${anio_ejecucion};2016;;
88003432;88000001;3;f;37;;apocynaceae;;-1;;-1;;No se pudo colectar. igual a 42;;N;164233;${anio_ejecucion};2016;;
88003465;88000001;3;f;38;laurel;-1;;-1;;-1;;;RDJ484;Y;164233;${anio_ejecucion};2016;;
88003498;88000001;3;f;39;laurel 2;-1;;-1;;-1;;Aromatico.;RDJ485;Y;164233;${anio_ejecucion};2016;;
88003531;88000001;3;f;40;;araliaceae;;oreopanax;;-1;;;RDJ486;Y;164233;${anio_ejecucion};2016;;
88003564;88000001;3;f;41;yarumo;-1;;-1;;-1;;No se colecta. Imposible.;;N;164233;${anio_ejecucion};2016;;
88003597;88000001;3;f;42;;apocynaceae;;-1;;-1;;Latex abundante. Hojas compuestas. Tallo negro. con espinas.;RDJ487;Y;164233;${anio_ejecucion};2016;;
88003630;88000001;3;f;43;;fabaceae;;inga;;-1;;;RDJ488;Y;164233;${anio_ejecucion};2016;;
88003663;88000001;3;f;44;nn;-1;;-1;;-1;;Peciolos engrosados en la base y cerca de la hoja.;RDJ489;Y;164233;${anio_ejecucion};2016;;
88003696;88000001;3;fg;45;annon;annonaceae;;-1;;-1;;flores caulinares. referencia 1. contra 252;RDJ490;Y;164233;${anio_ejecucion};2016;;
88003729;88000001;3;fg;46;inga2;fabaceae;;-1;;-1;;similar = ind 43. Bejucos y lianas. Referencia 2. contra 7.;RDJ491;Y;164233;${anio_ejecucion};2016;;
88003762;88000001;3;fg;47;nn 2;-1;;-1;;-1;;;RDJ492;Y;164233;${anio_ejecucion};2016;;
88003795;88000001;3;fg;48;inga 3;fabaceae;;-1;;-1;;similae. = ind 43. referencia 3. contra 60.;RDJ493;Y;164233;${anio_ejecucion};2016;;
88003828;88000001;3;fg;49;nn;-1;;-1;;-1;;No colectado.;;N;164233;${anio_ejecucion};2016;;
88003861;88000001;4;b;50;;bignoniaceae;;-1;;-1;;;RDJ494;Y;164233;${anio_ejecucion};2016;;
88003894;88000001;4;b;51;piper;palmae;;-1;;-1;;con flor;RDJ495;Y;164233;${anio_ejecucion};2016;;
